"TambonID", "TambonThai", "TambonThaiShort", "PostCodeMain", "PostCodeAll", "PostalCodeRemark", "DistrictID", "DistrictThai", "DistrictThaiShort", "ProvinceID", "ProvinceThai"
332004	โนนเพ็ก	โนนเพ็ก	33230	33230		3320	อำเภอพยุห์	พยุห์	33	ศรีสะเกษ
332005	หนองค้า	หนองค้า	33230	33230		3320	อำเภอพยุห์	พยุห์	33	ศรีสะเกษ
332101	โดด	โดด	33120	33120		3321	อำเภอโพธิ์ศรีสุวรรณ	โพธิ์ศรีสุวรรณ	33	ศรีสะเกษ
332102	เสียว	เสียว	33120	33120		3321	อำเภอโพธิ์ศรีสุวรรณ	โพธิ์ศรีสุวรรณ	33	ศรีสะเกษ
332103	หนองม้า	หนองม้า	33120	33120		3321	อำเภอโพธิ์ศรีสุวรรณ	โพธิ์ศรีสุวรรณ	33	ศรีสะเกษ
332104	ผือใหญ่	ผือใหญ่	33120	33120		3321	อำเภอโพธิ์ศรีสุวรรณ	โพธิ์ศรีสุวรรณ	33	ศรีสะเกษ
332105	อีเซ	อีเซ	33120	33120		3321	อำเภอโพธิ์ศรีสุวรรณ	โพธิ์ศรีสุวรรณ	33	ศรีสะเกษ
332201	กุง	กุง	33160	33160		3322	อำเภอศิลาลาด	ศิลาลาด	33	ศรีสะเกษ
332202	คลีกลิ้ง	คลีกลิ้ง	33160	33160		3322	อำเภอศิลาลาด	ศิลาลาด	33	ศรีสะเกษ
332203	หนองบัวดง	หนองบัวดง	33160	33160		3322	อำเภอศิลาลาด	ศิลาลาด	33	ศรีสะเกษ
332204	โจดม่วง	โจดม่วง	33160	33160		3322	อำเภอศิลาลาด	ศิลาลาด	33	ศรีสะเกษ
340101	ในเมือง	ในเมือง	34000	34000		3401	อำเภอเมืองอุบลราชธานี	เมืองอุบลราชธานี	34	อุบลราชธานี
340104	หัวเรือ	หัวเรือ	34000	34000		3401	อำเภอเมืองอุบลราชธานี	เมืองอุบลราชธานี	34	อุบลราชธานี
340105	หนองขอน	หนองขอน	34000	34000		3401	อำเภอเมืองอุบลราชธานี	เมืองอุบลราชธานี	34	อุบลราชธานี
340107	ปทุม	ปทุม	34000	34000		3401	อำเภอเมืองอุบลราชธานี	เมืองอุบลราชธานี	34	อุบลราชธานี
340108	ขามใหญ่	ขามใหญ่	34000	34000		3401	อำเภอเมืองอุบลราชธานี	เมืองอุบลราชธานี	34	อุบลราชธานี
340109	แจระแม	แจระแม	34000	34000		3401	อำเภอเมืองอุบลราชธานี	เมืองอุบลราชธานี	34	อุบลราชธานี
340111	หนองบ่อ	หนองบ่อ	34000	34000		3401	อำเภอเมืองอุบลราชธานี	เมืองอุบลราชธานี	34	อุบลราชธานี
340112	ไร่น้อย	ไร่น้อย	34000	34000		3401	อำเภอเมืองอุบลราชธานี	เมืองอุบลราชธานี	34	อุบลราชธานี
340113	กระโสบ	กระโสบ	34000	34000		3401	อำเภอเมืองอุบลราชธานี	เมืองอุบลราชธานี	34	อุบลราชธานี
340116	กุดลาด	กุดลาด	34000	34000		3401	อำเภอเมืองอุบลราชธานี	เมืองอุบลราชธานี	34	อุบลราชธานี
340119	ขี้เหล็ก	ขี้เหล็ก	34000	34000		3401	อำเภอเมืองอุบลราชธานี	เมืองอุบลราชธานี	34	อุบลราชธานี
340120	ปะอาว	ปะอาว	34000	34000		3401	อำเภอเมืองอุบลราชธานี	เมืองอุบลราชธานี	34	อุบลราชธานี
340201	นาคำ	นาคำ	34250	34250		3402	อำเภอศรีเมืองใหม่	ศรีเมืองใหม่	34	อุบลราชธานี
340202	แก้งกอก	แก้งกอก	34250	34250		3402	อำเภอศรีเมืองใหม่	ศรีเมืองใหม่	34	อุบลราชธานี
340203	เอือดใหญ่	เอือดใหญ่	34250	34250		3402	อำเภอศรีเมืองใหม่	ศรีเมืองใหม่	34	อุบลราชธานี
340204	วาริน	วาริน	34250	34250		3402	อำเภอศรีเมืองใหม่	ศรีเมืองใหม่	34	อุบลราชธานี
340205	ลาดควาย	ลาดควาย	34250	34250		3402	อำเภอศรีเมืองใหม่	ศรีเมืองใหม่	34	อุบลราชธานี
340206	สงยาง	สงยาง	34250	34250		3402	อำเภอศรีเมืองใหม่	ศรีเมืองใหม่	34	อุบลราชธานี
340207	ตะบ่าย	ตะบ่าย	34250	34250		3402	อำเภอศรีเมืองใหม่	ศรีเมืองใหม่	34	อุบลราชธานี
340208	คำไหล	คำไหล	34250	34250		3402	อำเภอศรีเมืองใหม่	ศรีเมืองใหม่	34	อุบลราชธานี
340209	หนามแท่ง	หนามแท่ง	34250	34250		3402	อำเภอศรีเมืองใหม่	ศรีเมืองใหม่	34	อุบลราชธานี
340210	นาเลิน	นาเลิน	34250	34250		3402	อำเภอศรีเมืองใหม่	ศรีเมืองใหม่	34	อุบลราชธานี
340211	ดอนใหญ่	ดอนใหญ่	34250	34250		3402	อำเภอศรีเมืองใหม่	ศรีเมืองใหม่	34	อุบลราชธานี
340301	โขงเจียม	โขงเจียม	34220	34220		3403	อำเภอโขงเจียม	โขงเจียม	34	อุบลราชธานี
340302	ห้วยยาง	ห้วยยาง	34220	34220		3403	อำเภอโขงเจียม	โขงเจียม	34	อุบลราชธานี
340303	นาโพธิ์กลาง	นาโพธิ์กลาง	34220	34220		3403	อำเภอโขงเจียม	โขงเจียม	34	อุบลราชธานี
340304	หนองแสงใหญ่	หนองแสงใหญ่	34220	34220		3403	อำเภอโขงเจียม	โขงเจียม	34	อุบลราชธานี
340305	ห้วยไผ่	ห้วยไผ่	34220	34220		3403	อำเภอโขงเจียม	โขงเจียม	34	อุบลราชธานี
340401	เขื่องใน	เขื่องใน	34150	34150		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340402	สร้างถ่อ	สร้างถ่อ	34150	34150		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340403	ค้อทอง	ค้อทอง	34150	34150		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340404	ก่อเอ้	ก่อเอ้	34150	34150		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340405	หัวดอน	หัวดอน	34150	34150		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340406	ชีทวน	ชีทวน	34150	34150		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340407	ท่าไห	ท่าไห	34150	34150		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340408	นาคำใหญ่	นาคำใหญ่	34150	34150		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340409	แดงหม้อ	แดงหม้อ	34150	34150		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340410	ธาตุน้อย	ธาตุน้อย	34150	34150		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340411	บ้านไทย	บ้านไทย	34320	34320		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340412	บ้านกอก	บ้านกอก	34320	34320		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340413	กลางใหญ่	กลางใหญ่	34320	34320		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
340414	โนนรัง	โนนรัง	34320	34320		3404	อำเภอเขื่องใน	เขื่องใน	34	อุบลราชธานี
